Date,Component,Type,Event,Event ID
2025-06-16 09:44:04,sflib,ERROR,"Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=56.228.5.102: HTTPSConnectionPool(host='www.threatcrowd.org', port=443): Max retries exceeded with url: /searchApi/v2/ip/report/?ip=56.228.5.102 (Caused by SSLError(CertificateError(""hostname 'www.threatcrowd.org' doesn't match '*.otxb.io'"")))",310
2025-06-16 09:44:04,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 56.228.5.102,311
2025-06-16 09:44:04,sfp_onyphe,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",312
2025-06-16 09:44:04,sfp_onyphe,ERROR,"You enabled sfp_onyphe, but did not set an API key!",313
2025-06-16 09:44:04,sfp_dronebl,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",314
2025-06-16 09:44:04,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 102.5.228.56.dnsbl.dronebl.org,315
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: RAW_RIR_DATA,316
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,317
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,318
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.99,319
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-99.eu-north-1.compute.amazonaws.com,320
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.100,321
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.100,322
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-100.eu-north-1.compute.amazonaws.com,323
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.101,324
2025-06-16 09:44:04,sfp_uceprotect,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",325
2025-06-16 09:44:04,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 102.5.228.56.dnsbl-1.uceprotect.net,326
2025-06-16 09:44:04,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 102.5.228.56.dnsbl-2.uceprotect.net,327
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.101,328
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-101.eu-north-1.compute.amazonaws.com,329
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.102,330
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.103,331
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.103,332
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-103.eu-north-1.compute.amazonaws.com,333
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.104,334
2025-06-16 09:44:04,sfp_torexits,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",335
2025-06-16 09:44:04,sflib,STATUS,"Fetching (GET): https://onionoo.torproject.org/details?search=flag:exit (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",336
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.104,337
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-104.eu-north-1.compute.amazonaws.com,338
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.105,339
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.105,340
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-105.eu-north-1.compute.amazonaws.com,341
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.106,342
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.106,343
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-106.eu-north-1.compute.amazonaws.com,344
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.107,345
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,346
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,347
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,348
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,349
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,350
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,351
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,352
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.107,353
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-107.eu-north-1.compute.amazonaws.com,354
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.108,355
2025-06-16 09:44:04,sfp_threatfox,DEBUG,No results from ThreatFox for: 56.228.5.102,356
2025-06-16 09:44:04,sfp_threatcrowd,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",357
2025-06-16 09:44:04,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-56-228-5-102.eu-north-1.compute.amazonaws.com (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",358
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.108,359
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-108.eu-north-1.compute.amazonaws.com,360
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.109,361
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.109,362
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-109.eu-north-1.compute.amazonaws.com,363
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.110,364
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.110,365
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-110.eu-north-1.compute.amazonaws.com,366
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 56.228.5.111,367
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,368
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: 56.228.5.111,369
2025-06-16 09:44:04,sfp_dnsneighbor,DEBUG,Found host: ec2-56-228-5-111.eu-north-1.compute.amazonaws.com,370
2025-06-16 09:44:04,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",371
2025-06-16 09:44:04,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 96.5.228.56.dnsbl.dronebl.org,372
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,373
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,374
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,375
2025-06-16 09:44:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,376
2025-06-16 09:44:04,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",377
2025-06-16 09:44:04,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 96.5.228.56.dnsbl-1.uceprotect.net,378
2025-06-16 09:44:04,sflib,ERROR,"Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-56-228-5-102.eu-north-1.compute.amazonaws.com: HTTPSConnectionPool(host='www.threatcrowd.org', port=443): Max retries exceeded with url: /searchApi/v2/domain/report/?domain=ec2-56-228-5-102.eu-north-1.compute.amazonaws.com (Caused by SSLError(CertificateError(""hostname 'www.threatcrowd.org' doesn't match '*.otxb.io'"")))",379
2025-06-16 09:44:04,sfp_threatcrowd,STATUS,No ThreatCrowd info found for ec2-56-228-5-102.eu-north-1.compute.amazonaws.com,380
2025-06-16 09:44:04,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",381
2025-06-16 09:44:04,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 97.5.228.56.dnsbl.dronebl.org,382
2025-06-16 09:44:05,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 96.5.228.56.dnsbl-2.uceprotect.net,383
2025-06-16 09:44:05,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_IPADDR,384
2025-06-16 09:44:05,sfp_sorbs,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",385
2025-06-16 09:44:05,sfp_sorbs,DEBUG,Checking SORBS blacklist: 102.5.228.56.dnsbl.sorbs.net,386
2025-06-16 09:44:05,sfp_spyonweb,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",387
2025-06-16 09:44:05,sfp_spyonweb,ERROR,You enabled sfp_spyonweb but did not set an API key!,388
2025-06-16 09:44:05,sfp_tool_onesixtyone,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",389
2025-06-16 09:44:05,sfp_tool_onesixtyone,ERROR,You enabled sfp_tool_onesixtyone but did not set a path to the tool!,390
2025-06-16 09:44:05,sfp_threatjammer,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",391
2025-06-16 09:44:05,sfp_threatjammer,ERROR,You enabled sfp_threatjammer but did not set an API key!,392
2025-06-16 09:44:05,sfp_voipbl,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",393
2025-06-16 09:44:05,sfp_voipbl,DEBUG,Checking maliciousness of 56.228.5.102 (IP_ADDRESS) with VoIP Blacklist (VoIPBL),394
2025-06-16 09:44:05,sflib,STATUS,"Fetching (GET): https://voipbl.org/update (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",395
2025-06-16 09:44:05,sfp_threatjammer,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",396
2025-06-16 09:44:05,sfp_threatjammer,ERROR,You enabled sfp_threatjammer but did not set an API key!,397
2025-06-16 09:44:05,sfp_shodan,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",398
2025-06-16 09:44:05,sfp_shodan,ERROR,You enabled sfp_shodan but did not set an API key!,399
2025-06-16 09:44:05,sfp_talosintel,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",400
2025-06-16 09:44:05,sfp_talosintel,DEBUG,Checking maliciousness of 56.228.5.102 (IP_ADDRESS) with Talos Intelligence,401
2025-06-16 09:44:05,sflib,STATUS,"Fetching (GET): https://snort.org/downloads/ip-block-list (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",402
2025-06-16 09:44:05,sflib,STATUS,Fetched https://snort.org/downloads/ip-block-list (7063 bytes in 0.06320905685424805s),403
2025-06-16 09:44:05,sfp_talosintel,ERROR,Unexpected HTTP response code 403 from Talos Intelligence.,404
2025-06-16 09:44:05,sfp_cybercrimetracker,DEBUG,"Received event, INTERNET_NAME, from sfp_dnsresolve",405
2025-06-16 09:44:05,sfp_cybercrimetracker,DEBUG,Checking maliciousness of ec2-56-228-5-102.eu-north-1.compute.amazonaws.com (INTERNET_NAME) with CyberCrime-Tracker.net,406
2025-06-16 09:44:05,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",407
2025-06-16 09:44:05,sfp_surbl,DEBUG,Checking SURBL blacklist: 96.5.228.56.multi.surbl.org,408
2025-06-16 09:44:05,sfp_dnsresolve,DEBUG,"Received event, RAW_RIR_DATA, from sfp_robtex",409
2025-06-16 09:44:05,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",410
2025-06-16 09:44:05,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",411
2025-06-16 09:44:05,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.14202046394348145s),412
2025-06-16 09:44:05,sflib,STATUS,Fetched https://voipbl.org/update (1369944 bytes in 0.8112525939941406s),413
2025-06-16 09:44:06,sfp_threatfox,DEBUG,No results from ThreatFox for: 56.228.5.96,414
2025-06-16 09:44:06,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",415
2025-06-16 09:44:06,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=56.228.5.96 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",416
2025-06-16 09:44:07,sflib,ERROR,"Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=56.228.5.96: HTTPSConnectionPool(host='www.threatcrowd.org', port=443): Max retries exceeded with url: /searchApi/v2/ip/report/?ip=56.228.5.96 (Caused by SSLError(CertificateError(""hostname 'www.threatcrowd.org' doesn't match '*.otxb.io'"")))",417
2025-06-16 09:44:07,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 56.228.5.96,418
2025-06-16 09:44:07,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",419
2025-06-16 09:44:07,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 98.5.228.56.dnsbl.dronebl.org,420
2025-06-16 09:44:07,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",421
2025-06-16 09:44:07,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 97.5.228.56.dnsbl-1.uceprotect.net,422
2025-06-16 09:44:07,sfp_talosintel,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",423
2025-06-16 09:44:07,sfp_seon,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",424
2025-06-16 09:44:07,sfp_seon,ERROR,You enabled sfp_seon but did not set an API key!,425
2025-06-16 09:44:07,sfp_spur,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",426
2025-06-16 09:44:07,sfp_spur,ERROR,You enabled sfp_spur but did not set an API key!,427
2025-06-16 09:44:07,sfp_portscan_tcp,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",428
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Scanning 49 ports on 56.228.5.102,429
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 139 on 56.228.5.102,430
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 631 on 56.228.5.102,431
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 514 on 56.228.5.102,432
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 25 on 56.228.5.102,433
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 23 on 56.228.5.102,434
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 111 on 56.228.5.102,435
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 636 on 56.228.5.102,436
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 9000 on 56.228.5.102,437
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 515 on 56.228.5.102,438
2025-06-16 09:44:07,sfp_portscan_tcp,STATUS,Spawning thread to check port: 1080 on 56.228.5.102,439
2025-06-16 09:44:07,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 97.5.228.56.dnsbl-2.uceprotect.net,440
2025-06-16 09:44:07,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",441
2025-06-16 09:44:07,sfp_sorbs,DEBUG,Checking SORBS blacklist: 96.5.228.56.dnsbl.sorbs.net,442
2025-06-16 09:44:07,sfp_voipbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",443
2025-06-16 09:44:07,sfp_voipbl,DEBUG,Checking maliciousness of 56.228.5.96 (AFFILIATE_IPADDR) with VoIP Blacklist (VoIPBL),444
2025-06-16 09:44:08,sfp_tool_nuclei,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",445
2025-06-16 09:44:08,sfp_tool_nuclei,ERROR,You enabled sfp_tool_nuclei but did not set a path to the tool and/or templates!,446
2025-06-16 09:44:08,sfp_pulsedive,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",447
2025-06-16 09:44:08,sfp_pulsedive,ERROR,You enabled sfp_pulsedive but did not set an API key!,448
2025-06-16 09:44:08,sfp_ipinfo,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",449
2025-06-16 09:44:08,sfp_ipinfo,ERROR,You enabled sfp_ipinfo but did not set an API key!,450
2025-06-16 09:44:08,sfp_riskiq,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",451
2025-06-16 09:44:08,sfp_riskiq,ERROR,You enabled sfp_riskiq but did not set an credentials!,452
2025-06-16 09:44:08,sfp_securitytrails,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",453
2025-06-16 09:44:08,sfp_securitytrails,ERROR,You enabled sfp_securitytrails but did not set an API uid/secret!,454
2025-06-16 09:44:08,sfp_ipapicom,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",455
2025-06-16 09:44:08,sfp_ipapicom,ERROR,You enabled sfp_ipapicom but did not set an API key!,456
2025-06-16 09:44:08,sfp_spamcop,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",457
2025-06-16 09:44:08,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 102.5.228.56.bl.spamcop.net,458
2025-06-16 09:44:08,sfp_ripe,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",459
2025-06-16 09:44:08,sflib,STATUS,"Fetching (GET): https://stat.ripe.net/data/network-info/data.json?resource=56.228.5.102 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",460
2025-06-16 09:44:08,sflib,STATUS,Fetched https://stat.ripe.net/data/network-info/data.json?resource=56.228.5.102 (511 bytes in 0.1082451343536377s),461
2025-06-16 09:44:08,sflib,STATUS,"Fetching (GET): https://stat.ripe.net/data/whois/data.json?resource=56.228.0.0/16 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",462
2025-06-16 09:44:08,sflib,STATUS,Fetched https://onionoo.torproject.org/details?search=flag:exit (26822531 bytes in 4.6241865158081055s),463
2025-06-16 09:44:09,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",464
2025-06-16 09:44:09,sfp_sorbs,DEBUG,Checking SORBS blacklist: 97.5.228.56.dnsbl.sorbs.net,465
2025-06-16 09:44:09,sfp_voipbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",466
2025-06-16 09:44:09,sfp_voipbl,DEBUG,Checking maliciousness of 56.228.5.97 (AFFILIATE_IPADDR) with VoIP Blacklist (VoIPBL),467
2025-06-16 09:44:09,sflib,STATUS,Fetched https://stat.ripe.net/data/whois/data.json?resource=56.228.0.0/16 (25803 bytes in 0.666654109954834s),468
2025-06-16 09:44:09,sfp_ripe,STATUS,Netblock found: 56.228.0.0/16 (16509),469
2025-06-16 09:44:09,sfp_ripe,DEBUG,"Found owner info: {'Organization': ['American Registry for Internet Numbers (ARIN)', 'Amazon.com, Inc. (AMAZO-4)', 'Amazon Data Services Sweden (AT-1921)'], 'OrgAbuseHandle': ['AEA8-ARIN', 'AEA8-ARIN', 'ARIN-HOSTMASTER'], 'OrgAbuseName': ['Amazon EC2 Abuse', 'Amazon EC2 Abuse', 'Registration Services Department'], 'OrgAbusePhone': ['+1-206-555-0000', '+1-206-555-0000', '+1-703-227-0660'], 'OrgAbuseEmail': ['trustandsafety@support.aws.com', 'trustandsafety@support.aws.com', 'hostmaster@arin.net'], 'OrgAbuseRef': ['https://rdap.arin.net/registry/entity/AEA8-ARIN', 'https://rdap.arin.net/registry/entity/AEA8-ARIN', 'https://rdap.arin.net/registry/entity/ARIN-HOSTMASTER'], 'OrgNOCHandle': ['AANO1-ARIN', 'AANO1-ARIN', 'ARINN-ARIN'], 'OrgNOCName': ['Amazon AWS Network Operations', 'Amazon AWS Network Operations', 'ARIN NOC'], 'OrgNOCPhone': ['+1-206-555-0000', '+1-206-555-0000', '+1-703-227-9840'], 'OrgNOCEmail': ['amzn-noc-contact@amazon.com', 'amzn-noc-contact@amazon.com', 'noc@arin.net'], 'OrgNOCRef': ['https://rdap.arin.net/registry/entity/AANO1-ARIN', 'https://rdap.arin.net/registry/entity/AANO1-ARIN', 'https://rdap.arin.net/registry/entity/ARINN-ARIN'], 'OrgName': ['Amazon Data Services Sweden', 'Amazon.com, Inc.', 'American Registry for Internet Numbers'], 'OrgId': ['AT-1921', 'AMAZO-4', 'ARIN'], 'OrgRoutingHandle': ['ARMP-ARIN', 'IPROU3-ARIN'], 'OrgRoutingName': ['AWS RPKI Management POC', 'IP Routing'], 'OrgRoutingPhone': ['+1-206-555-0000', '+1-206-555-0000'], 'OrgRoutingEmail': ['aws-rpki-routing-poc@amazon.com', 'aws-routing-poc@amazon.com'], 'OrgRoutingRef': ['https://rdap.arin.net/registry/entity/ARMP-ARIN', 'https://rdap.arin.net/registry/entity/IPROU3-ARIN'], 'OrgTechHandle': ['ANO24-ARIN', 'ANO24-ARIN', 'ARIN-HOSTMASTER'], 'OrgTechName': ['Amazon EC2 Network Operations', 'Amazon EC2 Network Operations', 'Registration Services Department'], 'OrgTechPhone': ['+1-206-555-0000', '+1-206-555-0000', '+1-703-227-0660'], 'OrgTechEmail': ['amzn-noc-contact@amazon.com', 'amzn-noc-contact@amazon.com', 'hostmaster@arin.net'], 'OrgTechRef': ['https://rdap.arin.net/registry/entity/ANO24-ARIN', 'https://rdap.arin.net/registry/entity/ANO24-ARIN', 'https://rdap.arin.net/registry/entity/ARIN-HOSTMASTER']}",470
2025-06-16 09:44:09,sfp_phishstats,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",471
2025-06-16 09:44:09,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C56.228.5.102%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",472
2025-06-16 09:44:09,sfp__stor_db,DEBUG,Storing an event: NETBLOCK_MEMBER,473
2025-06-16 09:44:10,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C56.228.5.102%29&_size=1 (166 bytes in 0.40642523765563965s),474
2025-06-16 09:44:10,sfp_phishstats,DEBUG,No information found from PhishStats for 56.228.5.102.,475
2025-06-16 09:44:10,sfp_virustotal,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",476
2025-06-16 09:44:10,sfp_virustotal,ERROR,You enabled sfp_virustotal but did not set an API key!,477
2025-06-16 09:44:10,sfp_xforce,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",478
2025-06-16 09:44:10,sfp_xforce,ERROR,You enabled sfp_xforce but did not set an API key/password!,479
2025-06-16 09:44:10,sfp_viewdns,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",480
2025-06-16 09:44:10,sfp_viewdns,ERROR,You enabled sfp_viewdns but did not set an API key!,481
2025-06-16 09:44:10,sfp_vxvault,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",482
2025-06-16 09:44:10,sfp_vxvault,DEBUG,Checking maliciousness of 56.228.5.102 (IP_ADDRESS) with VXVault.net,483
2025-06-16 09:44:10,sflib,STATUS,"Fetching (GET): http://vxvault.net/URL_List.php (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=10, cookies=None)",484
